ID,Age,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Female,Male,No,Yes,No,Yes,Artist,Doctor,Engineer,Entertainment,Executive,Healthcare,Homemaker,Lawyer,Marketing
78,36,0.0,2,1.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
230,42,11.0,2,2.0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5583,51,1.0,2,3.0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1076,60,0.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9836,39,1.0,0,2.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3513,63,0.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
6279,52,1.0,2,3.0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1827,30,1.0,2,3.0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5165,20,1.0,2,5.0,6,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
5608,77,1.0,2,1.0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3560,28,0.0,2,5.0,3,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
9998,63,1.0,2,4.0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4759,30,0.0,2,1.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
5823,36,1.0,2,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8733,76,0.0,0,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4784,61,0.0,2,1.0,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4678,62,0.0,0,3.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4473,39,4.0,2,2.0,5,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5916,42,7.0,2,2.0,5,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
9470,25,8.0,2,3.0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
9730,52,1.0,2,5.0,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
6999,33,11.0,2,2.0,5,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2124,28,0.0,2,4.0,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2171,43,1.0,2,6.0,6,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9257,38,0.0,2,2.0,5,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
4294,50,1.0,0,2.0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10177,45,7.0,2,2.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2508,39,0.0,0,4.0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
57,42,8.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
5126,37,8.0,0,2.0,1,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9449,56,8.0,1,5.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
8380,53,1.0,1,2.0,5,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5956,42,1.0,0,4.0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
6675,67,0.0,1,2.0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6049,25,0.0,2,2.0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
3016,32,1.0,2,5.0,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3144,46,1.0,2,1.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5734,86,0.0,2,1.0,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2736,56,4.0,0,4.0,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2314,71,2.0,2,1.0,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
392,79,1.0,2,1.0,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
6096,35,1.0,2,2.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
5792,86,1.0,1,2.0,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2409,29,0.0,2,4.0,6,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1412,67,1.0,1,4.0,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
9958,50,0.0,0,2.0,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2648,82,0.0,1,2.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
9232,39,9.0,2,2.0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
7393,29,1.0,2,5.0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5549,65,0.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9645,46,1.0,0,4.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
943,25,1.0,2,7.0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4308,35,0.0,2,1.0,5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1363,23,0.0,2,2.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9954,43,4.0,0,4.0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2958,43,0.0,0,4.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2246,19,4.0,2,3.0,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1435,30,0.0,0,2.0,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1478,49,0.0,2,3.0,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
8472,23,9.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
5172,36,0.0,2,1.0,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9274,51,0.0,2,3.0,5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9041,53,1.0,0,3.0,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10684,26,1.0,2,2.0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
6041,38,3.0,2,2.0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1330,48,0.0,0,5.0,6,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2506,55,3.0,0,2.0,5,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9927,78,1.0,2,1.0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5083,48,0.0,2,1.0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
165,27,1.0,2,6.0,5,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6252,37,5.0,1,3.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8965,73,0.0,1,2.0,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
2243,72,0.0,1,2.0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
10244,62,8.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
8306,66,0.0,2,5.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5519,48,1.0,0,4.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4973,40,1.0,0,4.0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
7139,36,7.0,0,2.0,5,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6478,46,0.0,1,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4161,42,6.0,2,3.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1573,56,1.0,0,5.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2716,42,6.0,2,1.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
8327,33,0.0,2,5.0,2,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6088,25,1.0,2,5.0,3,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
7033,31,9.0,2,8.0,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
171,23,9.0,2,4.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7313,31,0.0,2,7.0,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2580,33,1.0,2,5.0,6,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4269,18,1.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
953,27,10.0,2,2.0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1384,40,0.0,0,4.0,3,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
3356,18,0.0,2,3.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2484,21,1.0,2,4.0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7822,41,1.0,0,4.0,5,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6651,33,1.0,2,4.0,3,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
8808,86,0.0,2,1.0,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
2412,42,0.0,2,2.0,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
3572,39,0.0,2,1.0,5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4760,38,0.0,1,4.0,5,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
246,37,8.0,2,1.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6193,29,0.0,2,2.0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5283,29,4.0,2,3.0,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9845,42,3.0,2,2.0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
3859,27,1.0,2,6.0,3,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
4153,21,0.0,2,6.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
7189,84,1.0,2,1.0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
5599,21,1.0,2,2.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
351,81,8.0,1,2.0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6360,40,0.0,0,3.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5867,38,1.0,2,4.0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2470,33,4.0,2,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8280,31,1.0,2,3.0,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
4415,37,0.0,0,3.0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5820,19,0.0,2,5.0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
660,62,1.0,1,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8222,42,0.0,0,4.0,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
9824,49,1.0,0,3.0,6,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3624,71,1.0,1,4.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
8881,28,1.0,2,4.0,3,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4061,19,8.0,2,5.0,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8238,55,2.0,2,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
561,70,8.0,0,2.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1098,76,1.0,1,2.0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1341,61,1.0,2,2.0,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
462,29,8.0,2,3.0,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2120,41,0.0,2,4.0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4749,22,9.0,2,8.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4543,39,0.0,2,4.0,5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
9244,18,1.0,0,3.0,6,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3937,30,0.0,2,4.0,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8902,57,1.0,0,2.0,5,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
9902,26,1.0,1,6.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
9287,58,0.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10042,28,1.0,2,2.0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6318,19,0.0,2,6.0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
3606,22,1.0,2,4.0,5,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9648,43,0.0,0,5.0,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
5011,18,1.0,2,3.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4676,40,1.0,2,2.0,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5601,63,1.0,2,2.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2085,53,3.0,2,1.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7056,51,0.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1344,28,9.0,1,4.0,5,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7650,43,0.0,2,1.0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
8183,48,8.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10413,80,2.0,2,1.0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
6414,39,9.0,2,2.0,3,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2667,22,0.0,2,4.0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
6935,31,3.0,2,4.0,5,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
5602,53,1.0,2,3.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
7660,20,0.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
7430,41,2.0,2,1.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
6008,46,1.0,2,2.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
5335,19,2.0,2,4.0,5,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
8609,41,0.0,0,4.0,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
315,27,0.0,2,2.0,5,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3363,59,0.0,2,3.0,3,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
8047,28,0.0,2,2.0,5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2362,41,4.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
5116,35,1.0,1,2.0,5,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
7190,21,1.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8369,22,0.0,2,4.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8850,38,8.0,0,3.0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8074,45,8.0,1,5.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2941,72,1.0,1,4.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
407,62,9.0,0,5.0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9688,27,1.0,2,2.0,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
8764,29,3.0,2,6.0,5,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
206,72,1.0,1,2.0,5,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
290,31,1.0,0,2.0,3,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
9402,37,6.0,1,3.0,5,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
586,36,9.0,0,5.0,3,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1453,25,2.0,2,2.0,3,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
4648,21,0.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1553,81,1.0,1,2.0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10331,23,1.0,2,7.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8481,60,0.0,0,2.0,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6701,51,1.0,2,2.0,5,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
4833,25,1.0,2,3.0,5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9093,43,9.0,1,4.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6149,38,1.0,2,3.0,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7794,22,1.0,0,3.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2420,35,0.0,0,3.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3740,28,1.0,2,3.0,5,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10196,35,3.0,0,3.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7357,53,0.0,1,4.0,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
6973,53,1.0,2,1.0,5,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7019,20,1.0,2,3.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
7392,63,0.0,0,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1006,38,1.0,2,2.0,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4325,40,1.0,2,1.0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
767,86,1.0,2,2.0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2945,33,0.0,2,5.0,5,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9776,29,1.0,2,3.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
6611,78,0.0,1,3.0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
8147,29,1.0,2,3.0,5,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1814,36,0.0,0,2.0,6,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
4533,58,2.0,2,1.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10259,62,1.0,1,5.0,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9283,41,0.0,2,2.0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
9885,30,7.0,2,1.0,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
5119,28,1.0,2,2.0,2,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4723,30,1.0,2,5.0,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
8976,45,0.0,0,4.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1560,38,1.0,0,3.0,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
4421,18,1.0,2,2.0,5,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
8433,73,1.0,2,2.0,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10005,47,0.0,0,3.0,5,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1414,42,1.0,2,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10363,36,1.0,0,3.0,5,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
8933,47,1.0,0,4.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9014,38,0.0,2,2.0,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
349,29,5.0,2,1.0,5,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
3903,52,1.0,0,5.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6941,30,0.0,2,5.0,5,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
4207,37,8.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
9940,62,9.0,0,2.0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3779,37,1.0,1,2.0,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6256,58,1.0,2,1.0,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8387,47,1.0,0,4.0,5,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
7556,57,1.0,1,3.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3961,88,3.0,1,2.0,5,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
3207,86,13.0,2,1.0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
4187,83,6.0,1,3.0,5,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1810,82,0.0,1,2.0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4986,42,0.0,2,3.0,5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
7688,43,0.0,2,2.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3011,61,5.0,0,3.0,5,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1857,26,7.0,2,2.0,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5710,25,0.0,2,3.0,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
38,39,7.0,2,1.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8636,18,0.0,2,6.0,3,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
7877,89,1.0,1,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7161,40,14.0,0,3.0,5,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
8705,25,0.0,2,2.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6028,29,0.0,2,7.0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3478,48,1.0,2,1.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7952,26,0.0,2,4.0,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
4755,27,6.0,1,5.0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5856,43,1.0,2,1.0,5,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3448,55,1.0,2,1.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9035,31,0.0,0,3.0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1684,20,1.0,2,4.0,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1291,58,1.0,0,3.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7568,30,1.0,2,2.0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2878,50,1.0,0,3.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2316,40,1.0,0,2.0,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
3106,60,0.0,2,1.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7607,33,1.0,2,3.0,5,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10026,48,0.0,0,6.0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2819,53,0.0,0,4.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2855,86,0.0,1,2.0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
9807,35,1.0,0,3.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
715,59,1.0,2,2.0,5,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7278,73,0.0,2,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9247,33,0.0,2,4.0,5,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
971,19,0.0,2,2.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8694,58,0.0,0,4.0,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7763,38,9.0,1,5.0,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
10223,79,0.0,2,1.0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
9944,38,1.0,0,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2661,53,0.0,0,3.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
143,51,2.0,2,2.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9578,45,3.0,1,4.0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9744,63,1.0,1,3.0,5,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
8394,39,14.0,2,1.0,5,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
10016,32,9.0,2,2.0,1,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
2193,27,10.0,2,4.0,5,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1920,27,8.0,2,4.0,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
743,38,0.0,2,1.0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
10118,25,8.0,2,2.0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6504,42,0.0,0,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7744,55,0.0,0,2.0,5,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
3501,82,0.0,1,2.0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
5892,27,1.0,2,3.0,5,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2014,40,1.0,2,1.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1569,49,0.0,0,4.0,5,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
10535,55,1.0,2,2.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2601,29,14.0,2,2.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
433,43,1.0,2,1.0,5,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
9759,32,8.0,2,2.0,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8736,31,1.0,2,1.0,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10637,20,9.0,2,3.0,5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
10436,85,1.0,1,2.0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
